period,sectorId,sector-name,fuelId,fuel-name,stateId,state-name,value,value-units
2019,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WY,Wyoming,36.480304,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,CO,Coal,WY,Wyoming,2.946466,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,PE,Petroleum,WY,Wyoming,3.351909,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,NG,Natural Gas,WY,Wyoming,6.355312,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,TO,All Fuels,WY,Wyoming,12.653687,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,WY,Wyoming,59.096649,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,CO,Coal,WY,Wyoming,39.227048,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,WY,Wyoming,11.039318,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,WY,Wyoming,8.830283,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,CO,Coal,WY,Wyoming,0.0,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,PE,Petroleum,WY,Wyoming,0.193611,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,NG,Natural Gas,WY,Wyoming,0.737618,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,TO,All Fuels,WY,Wyoming,0.931229,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,CO,Coal,WY,Wyoming,0.004421,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,PE,Petroleum,WY,Wyoming,0.221233,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,NG,Natural Gas,WY,Wyoming,0.697883,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,TO,All Fuels,WY,Wyoming,0.923536,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,CO,Coal,WY,Wyoming,0.0,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,PE,Petroleum,WY,Wyoming,6.538865,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,NG,Natural Gas,WY,Wyoming,0.759893,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,TO,All Fuels,WY,Wyoming,7.298758,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,CO,Coal,WY,Wyoming,34.887831,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WY,Wyoming,0.033882,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WY,Wyoming,0.317195,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WY,Wyoming,35.238908,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,CO,Coal,WY,Wyoming,2.292829,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,PE,Petroleum,WY,Wyoming,2.776602,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,NG,Natural Gas,WY,Wyoming,6.15932,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,TO,All Fuels,WY,Wyoming,11.228752,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,WY,Wyoming,55.621183,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,CO,Coal,WY,Wyoming,37.185081,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,WY,Wyoming,9.764192,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,WY,Wyoming,8.67191,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,10.617903,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,21.920096,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,47.95253,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,PA,Pennsylvania,215.286849,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,CO,Coal,PA,Pennsylvania,63.460165,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,PA,Pennsylvania,78.5023,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,PA,Pennsylvania,73.324383,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,CO,Coal,PA,Pennsylvania,0.0,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,7.756515,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,13.897711,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,21.654226,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,PA,Pennsylvania,0.03463,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,3.07694,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,9.080203,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,12.191772,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,CO,Coal,PA,Pennsylvania,0.0,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,58.236938,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,2.586929,million metric tons of CO2
2018,TC,Transportation carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,60.823867,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,CO,Coal,PA,Pennsylvania,44.766518,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,0.581834,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,29.510552,million metric tons of CO2
2018,EC,Electric Power carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,74.858904,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,CO,Coal,PA,Pennsylvania,16.21195,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,10.38948,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,24.063693,million metric tons of CO2
2018,IC,Industrial carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,50.665122,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,PA,Pennsylvania,220.193891,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,CO,Coal,PA,Pennsylvania,61.013098,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,PA,Pennsylvania,80.041706,million metric tons of CO2
2018,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,PA,Pennsylvania,79.139088,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,CO,Coal,PA,Pennsylvania,0.0,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,6.513507,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,13.012685,million metric tons of CO2
2019,RC,Residential carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,19.526193,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,CO,Coal,PA,Pennsylvania,0.029774,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,3.032989,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,8.887928,million metric tons of CO2
2019,CC,Commercial carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,11.950691,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,CO,Coal,PA,Pennsylvania,0.0,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,58.896922,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,2.787352,million metric tons of CO2
2019,TC,Transportation carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,61.684274,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,CO,Coal,PA,Pennsylvania,38.069072,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,0.16478,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,36.867582,million metric tons of CO2
2019,EC,Electric Power carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,75.101434,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,CO,Coal,PA,Pennsylvania,15.712668,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,8.616797,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,26.143766,million metric tons of CO2
2019,IC,Industrial carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,50.473231,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,PA,Pennsylvania,218.735822,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,CO,Coal,PA,Pennsylvania,53.811513,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,PA,Pennsylvania,77.224996,million metric tons of CO2
2019,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,PA,Pennsylvania,87.699313,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,CO,Coal,PA,Pennsylvania,0.0,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,5.640891,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,12.172104,million metric tons of CO2
2020,RC,Residential carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,17.812995,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,CO,Coal,PA,Pennsylvania,0.021527,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,2.57202,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,8.15068,million metric tons of CO2
2020,CC,Commercial carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,10.744227,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,CO,Coal,PA,Pennsylvania,0.0,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,49.966539,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,2.617934,million metric tons of CO2
2020,TC,Transportation carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,52.584473,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,CO,Coal,PA,Pennsylvania,24.522475,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,0.075302,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,45.458209,million metric tons of CO2
2020,EC,Electric Power carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,70.055985,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,CO,Coal,PA,Pennsylvania,10.90219,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,6.304134,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,24.835349,million metric tons of CO2
2020,IC,Industrial carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,42.041674,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,PA,Pennsylvania,193.239353,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,CO,Coal,PA,Pennsylvania,35.446192,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,PE,Petroleum,PA,Pennsylvania,64.558885,million metric tons of CO2
2020,TT,Total carbon dioxide emissions from all sectors,NG,Natural Gas,PA,Pennsylvania,93.234276,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,CO,Coal,SC,South Carolina,0.0,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,PE,Petroleum,SC,South Carolina,0.296516,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,NG,Natural Gas,SC,South Carolina,1.394866,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,TO,All Fuels,SC,South Carolina,1.691383,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,CO,Coal,SC,South Carolina,0.0,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,PE,Petroleum,SC,South Carolina,0.894095,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,NG,Natural Gas,SC,South Carolina,1.263226,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,TO,All Fuels,SC,South Carolina,2.157321,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,CO,Coal,SC,South Carolina,0.0,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,PE,Petroleum,SC,South Carolina,33.271708,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,NG,Natural Gas,SC,South Carolina,0.128889,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,TO,All Fuels,SC,South Carolina,33.400597,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,CO,Coal,SC,South Carolina,17.787994,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,PE,Petroleum,SC,South Carolina,0.077512,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,SC,South Carolina,7.383961,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,TO,All Fuels,SC,South Carolina,25.249467,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,CO,Coal,SC,South Carolina,0.643647,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,PE,Petroleum,SC,South Carolina,1.998644,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,NG,Natural Gas,SC,South Carolina,4.821371,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,TO,All Fuels,SC,South Carolina,7.463662,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,TO,All Fuels,SC,South Carolina,69.96243,million metric tons of CO2
2017,TT,Total carbon dioxide emissions from all sectors,CO,Coal,SC,South Carolina,18.431642,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,CO,Coal,PA,Pennsylvania,0.0,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,6.45829,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,12.073533,million metric tons of CO2
2017,RC,Residential carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,18.531823,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,CO,Coal,PA,Pennsylvania,0.061703,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,2.80326,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,8.05396,million metric tons of CO2
2017,CC,Commercial carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,10.918923,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,CO,Coal,PA,Pennsylvania,0.0,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,58.401649,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,2.444865,million metric tons of CO2
2017,TC,Transportation carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,60.846514,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,CO,Coal,PA,Pennsylvania,47.983931,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,0.221198,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,28.831929,million metric tons of CO2
2017,EC,Electric Power carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,77.037059,million metric tons of CO2
2017,IC,Industrial carbon dioxide emissions,CO,Coal,PA,Pennsylvania,15.414531,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,NG,Natural Gas,TN,Tennessee,4.124176,million metric tons of CO2
2018,RC,Residential carbon dioxide emissions,TO,All Fuels,TN,Tennessee,4.568044,million metric tons of CO2
2018,CC,Commercial carbon dioxide emissions,CO,Coal,TN,Tennessee,0.0,million metric tons of CO2
